DATE,vwretd,vwretx,ewretd,ewretx,sprtrn,spindx,totval
2012-05-07,0.000556,0.000516,0.001085,0.001052,0.000351,1369.58,19471250400
2012-05-08,-0.005359,-0.005471,-0.00443,-0.004518,-0.004279,1363.72,19368263600
2012-05-09,-0.006022,-0.006305,-0.004077,-0.004224,-0.006702,1354.58,19246499500
2012-05-10,0.00286,0.002657,0.002588,0.002531,0.002517,1357.99,19298151100
2012-05-11,-0.002769,-0.002932,-0.003641,-0.003938,-0.003387,1353.39,19243329000
2012-05-14,-0.012184,-0.012267,-0.012421,-0.012493,-0.011113,1338.35,19007495600
2012-05-15,-0.006034,-0.006172,-0.006528,-0.006623,-0.005746,1330.66,18889956100
2012-05-16,-0.004931,-0.005167,-0.007807,-0.007936,-0.004404,1324.8,18791507600
2012-05-17,-0.015863,-0.015962,-0.015911,-0.016,-0.015051,1304.86,18487830500
2012-05-18,-0.008152,-0.008163,-0.009673,-0.009713,-0.007388,1295.22,18360467200
2012-05-21,0.017773,0.017748,0.016319,0.016239,0.016036,1315.99,18685928800
2012-05-22,-0.000477,-0.000544,-0.004009,-0.004096,0.000486,1316.63,18674717600
2012-05-23,0.002816,0.002755,0.002394,0.002348,0.001694,1318.86,18726224000
2012-05-24,0.000985,0.000873,0.001696,0.00165,0.00138,1320.68,18745045700
2012-05-25,-0.001543,-0.00156,0.00121,0.001189,-0.002166,1317.82,18693720500
2012-05-29,0.011233,0.011097,0.009963,0.00989,0.011079,1332.42,18900998900
2012-05-30,-0.015518,-0.015765,-0.014321,-0.01451,-0.014335,1313.32,18603931800
2012-05-31,-0.00198,-0.002066,-0.000487,-0.000549,-0.002277,1310.33,18570720200
2012-06-01,-0.024535,-0.024653,-0.020451,-0.02054,-0.024643,1278.04,18112666200
2012-06-04,-0.001013,-0.001043,-0.002267,-0.002296,0.00011,1278.18,18093368600
2012-06-05,0.007873,0.007842,0.008065,0.008022,0.005727,1285.5,18232817300
2012-06-06,0.022719,0.022512,0.019661,0.019578,0.023049,1315.13,18646683500
2012-06-07,-0.00137,-0.001441,-0.002025,-0.002134,-0.000106,1314.99,18620133700
2012-06-08,0.007121,0.007102,0.005409,0.00539,0.008114,1325.66,18752509500
2012-06-11,-0.013979,-0.014018,-0.013468,-0.013517,-0.01262,1308.93,18490038900
2012-06-12,0.011656,0.011633,0.008888,0.008853,0.011651,1324.18,18705558000
2012-06-13,-0.006961,-0.007365,-0.007142,-0.007641,-0.007023,1314.88,18568246200
2012-06-14,0.009508,0.00948,0.007904,0.00785,0.010815,1329.1,18744432600
2012-06-15,0.010117,0.010038,0.008727,0.008481,0.010338,1342.84,18930132700
2012-06-18,0.002192,0.002164,0.001768,0.001733,0.001445,1344.78,18973011700
2012-06-19,0.01165,0.011581,0.01289,0.012798,0.009816,1357.98,19192835600
2012-06-20,-0.001471,-0.001539,-0.000497,-0.000687,-0.001686,1355.69,19166917400
2012-06-21,-0.023492,-0.023704,-0.018456,-0.018777,-0.022262,1325.51,18713262600
2012-06-22,0.007261,0.007252,0.007577,0.007544,0.007175,1335.02,18847883900
2012-06-25,-0.015465,-0.015575,-0.011917,-0.012052,-0.015955,1313.72,18553685100
2012-06-26,0.004875,0.004833,0.002919,0.002861,0.004773,1319.99,18643412000
2012-06-27,0.009042,0.008748,0.009622,0.009343,0.008985,1331.85,18808195800
2012-06-28,-0.002112,-0.002159,-0.002531,-0.002573,-0.00211,1329.04,18767570600
2012-06-29,0.025655,0.025496,0.023311,0.023253,0.02492,1362.16,19247638000
2012-07-02,0.00387,0.003736,0.006684,0.006515,0.002459,1365.51,19319904600
2012-07-03,0.008974,0.008814,0.010767,0.01071,0.006232,1374.02,19463618100
2012-07-05,-0.00415,-0.004161,-0.000733,-0.000756,-0.004687,1367.58,19382338900
2012-07-06,-0.009972,-0.010207,-0.007701,-0.007735,-0.009433,1354.68,19184482500
2012-07-09,-0.002205,-0.002219,-0.002344,-0.002372,-0.001639,1352.46,19142135600
2012-07-10,-0.008822,-0.008833,-0.00824,-0.008379,-0.008126,1341.47,18973227700
2012-07-11,-0.000289,-0.000405,-0.000282,-0.000427,-0.000015,1341.45,18965642100
2012-07-12,-0.004883,-0.004916,-0.004134,-0.004265,-0.004987,1334.76,18872055000
2012-07-13,0.015273,0.015252,0.010665,0.010622,0.016497,1356.78,19159702300
2012-07-16,-0.002483,-0.002484,-0.003494,-0.003517,-0.002314,1353.64,19111578900
2012-07-17,0.006712,0.006708,0.002457,0.002432,0.00741,1363.67,19239348600
2012-07-18,0.006264,0.006159,0.003871,0.003807,0.006681,1372.78,19358155300
2012-07-19,0.002842,0.002766,0.000016,-0.000006,0.002717,1376.51,19413690500
2012-07-20,-0.009927,-0.009951,-0.008733,-0.008788,-0.010062,1362.66,19224396200
2012-07-23,-0.010173,-0.010194,-0.012004,-0.012016,-0.008909,1350.52,19029200800
2012-07-24,-0.009435,-0.009483,-0.00927,-0.009281,-0.009041,1338.31,18848729300
2012-07-25,0.000714,0.000691,0.002465,0.002445,-0.000314,1337.89,18862594300
2012-07-26,0.015526,0.015504,0.008642,0.008601,0.016541,1360.02,19156516600
2012-07-27,0.018968,0.018851,0.01647,0.016403,0.019081,1385.97,19500823000
2012-07-30,-0.000766,-0.000828,-0.002846,-0.002895,-0.000483,1385.3,19484697100
2012-07-31,-0.004999,-0.005008,-0.003201,-0.003227,-0.004317,1379.32,19420973000
2012-08-01,-0.004477,-0.004649,-0.009081,-0.009215,-0.00303,1375.14,19326378900
2012-08-02,-0.007301,-0.007405,-0.005662,-0.005728,-0.007374,1365,19182941900
2012-08-03,0.019248,0.01911,0.017764,0.017674,0.01904,1390.99,19547455900
2012-08-06,0.003536,0.003513,0.006633,0.006599,0.002329,1394.23,19615485400
2012-08-07,0.006365,0.006339,0.006234,0.0062,0.005107,1401.35,19739649800
2012-08-08,0.00018,-0.000104,-0.000985,-0.001097,0.000621,1402.22,19739908200
2012-08-09,0.00165,0.001348,0.00339,0.003304,0.000414,1402.8,19761491600
2012-08-10,0.001869,0.001836,-0.000714,-0.000758,0.002188,1405.87,19798438300
2012-08-13,-0.001885,-0.002084,-0.002122,-0.002392,-0.001252,1404.11,19757236600
2012-08-14,-0.000017,-0.000146,-0.002248,-0.002297,-0.000128,1403.93,19750886300
2012-08-15,0.002746,0.00248,0.004557,0.0044,0.00114,1405.53,19799657900
2012-08-16,0.007913,0.007856,0.008086,0.008012,0.007101,1415.51,19955231800
2012-08-17,0.002656,0.002633,0.004758,0.004733,0.001872,1418.16,20007523800
2012-08-20,-0.000607,-0.00065,-0.001571,-0.001632,-0.000021,1418.13,19994075000
2012-08-21,-0.002332,-0.002377,-0.000635,-0.00066,-0.003498,1413.17,19946352000
2012-08-22,-0.000105,-0.00017,-0.001769,-0.001911,0.000226,1413.49,19943458100
2012-08-23,-0.007326,-0.00735,-0.004534,-0.00456,-0.008072,1402.08,19797080000
2012-08-24,0.005498,0.005363,0.003249,0.0032,0.006455,1411.13,19902626300
2012-08-27,-0.000562,-0.000582,-0.000562,-0.000593,-0.000489,1410.44,19891408100
2012-08-28,0.000261,0.000219,0.002383,0.002364,-0.000808,1409.3,19896062500
2012-08-29,0.000995,0.000736,0.001836,0.001643,0.000844,1410.49,19912657300
2012-08-30,-0.007804,-0.007955,-0.007581,-0.007645,-0.007806,1399.48,19754078000
2012-08-31,0.005893,0.005875,0.005303,0.005276,0.005073,1406.58,19857410800
2012-09-04,0.000688,0.000583,0.003257,0.003103,-0.001166,1404.94,19868754900
2012-09-05,-0.000598,-0.000789,-0.000701,-0.000793,-0.001068,1403.44,19852790700
2012-09-06,0.019478,0.019337,0.01369,0.013613,0.020436,1432.12,20236484000
2012-09-07,0.005653,0.005611,0.0065,0.006393,0.00405,1437.92,20349853500
2012-09-10,-0.005688,-0.005731,-0.001847,-0.001868,-0.006148,1429.08,20233439600
2012-09-11,0.003441,0.003424,0.004919,0.004897,0.003135,1433.56,20302809400
2012-09-12,0.002655,0.002332,0.003966,0.003495,0.002093,1436.56,20370866600
2012-09-13,0.01529,0.015182,0.011218,0.011148,0.01631,1459.99,20679450000
2012-09-14,0.00615,0.006137,0.008189,0.008127,0.003959,1465.77,20808189200
2012-09-17,-0.004547,-0.004584,-0.004125,-0.004204,-0.003125,1461.19,20711804700
2012-09-18,-0.001778,-0.001813,-0.000302,-0.000369,-0.00128,1459.32,20674587600
2012-09-19,0.001305,0.001252,0.001816,0.001704,0.001185,1461.05,20699941900
2012-09-20,-0.001944,-0.002065,-0.003646,-0.003733,-0.000541,1460.26,20660872600
2012-09-21,0.000443,0.000369,0.004981,0.004826,-0.000075,1460.15,20667212200
2012-09-24,-0.003091,-0.003215,-0.003206,-0.003377,-0.002233,1456.89,20600942800
2012-09-25,-0.010823,-0.010924,-0.00962,-0.009693,-0.010502,1441.59,20376199500
2012-09-26,-0.005532,-0.005779,-0.004866,-0.005113,-0.005737,1433.32,20259111500
2012-09-27,0.010054,0.009964,0.009006,0.00892,0.009649,1447.15,20460916000
2012-09-28,-0.004495,-0.004534,-0.00345,-0.003469,-0.004478,1440.67,20415353800
2012-10-01,0.002809,0.002711,0.002686,0.002595,0.002652,1444.49,20463683400
2012-10-02,0.001181,0.001141,0.000358,0.00035,0.000872,1445.75,20485333200
2012-10-03,0.00251,0.002352,-0.000075,-0.000138,0.003624,1450.99,20536602000
2012-10-04,0.007681,0.007669,0.006553,0.006541,0.007174,1461.4,20695373800
2012-10-05,-0.000149,-0.000375,-0.000816,-0.000848,-0.000322,1460.93,20682926500
2012-10-08,-0.003572,-0.003572,-0.003513,-0.003513,-0.003457,1455.88,20609170400
2012-10-09,-0.009769,-0.009795,-0.009092,-0.009159,-0.009891,1441.48,20406446900
2012-10-10,-0.005559,-0.005622,-0.0041,-0.004178,-0.006188,1432.56,20290031700
2012-10-11,0.00175,0.001585,0.004541,0.004311,0.000195,1432.84,20327541800
2012-10-12,-0.003505,-0.003538,-0.004211,-0.004332,-0.002966,1428.59,20259062700
2012-10-15,0.007245,0.007236,0.004203,0.004164,0.008078,1440.13,20405997900
2012-10-16,0.00995,0.009948,0.007051,0.007031,0.01027,1454.92,20608759800
2012-10-17,0.005092,0.005009,0.005617,0.005563,0.004117,1460.91,20712358400
2012-10-18,-0.002677,-0.002761,-0.003857,-0.003914,-0.002444,1457.34,20654952000
2012-10-19,-0.015625,-0.015641,-0.013002,-0.013008,-0.016571,1433.19,20334024300
2012-10-22,0.000194,0.000164,-0.000217,-0.000325,0.00044,1433.82,20337329200
2012-10-23,-0.012938,-0.013016,-0.006968,-0.00699,-0.014444,1413.11,20072797100
2012-10-24,-0.002614,-0.002621,-0.001404,-0.001419,-0.003085,1408.75,20020303100
2012-10-25,0.003305,0.003288,0.002153,0.002125,0.002996,1412.97,20086485000
2012-10-26,-0.001384,-0.00139,-0.001835,-0.001858,-0.000729,1411.94,20060447700
2012-10-31,0.002481,0.002186,0.003479,0.003228,0.000156,1412.16,20102325600
2012-11-01,0.011222,0.011113,0.009688,0.009557,0.010927,1427.59,20324607400
2012-11-02,-0.009753,-0.009806,-0.008756,-0.008813,-0.009379,1414.2,20127553100
2012-11-05,0.002234,0.002058,0.003177,0.00308,0.002164,1417.26,20169096600
2012-11-06,0.007874,0.007721,0.006034,0.005972,0.007853,1428.39,20325256300
2012-11-07,-0.021077,-0.021719,-0.017904,-0.018066,-0.023705,1394.53,19884136900
2012-11-08,-0.01159,-0.011628,-0.009589,-0.009684,-0.012205,1377.51,19653121900
2012-11-09,0.00095,0.000907,-0.000526,-0.000668,0.001699,1379.85,19670658800
2012-11-12,-0.000217,-0.000217,-0.001908,-0.001908,0.00013,1380.03,19666248500
2012-11-13,-0.004156,-0.004441,-0.005841,-0.006196,-0.003985,1374.53,19578777200
2012-11-14,-0.014712,-0.015002,-0.015597,-0.01576,-0.013852,1355.49,19285271600
2012-11-15,-0.002927,-0.003098,-0.006183,-0.006326,-0.001594,1353.33,19224665800
2012-11-16,0.006191,0.006104,0.005711,0.005619,0.00484,1359.88,19343564600
2012-11-19,0.019193,0.019067,0.016544,0.016446,0.019862,1386.89,19709608000
2012-11-20,0.000985,0.000896,0.000886,0.00074,0.000663,1387.81,19728406000
2012-11-21,0.003133,0.003104,0.004899,0.004732,0.00232,1391.03,19790179300
2012-11-23,0.012731,0.012636,0.010102,0.010054,0.013026,1409.15,20040064500
2012-11-26,-0.001643,-0.001688,0.001177,0.001119,-0.00203,1406.29,20006324700
2012-11-27,-0.004423,-0.004508,-0.000884,-0.000963,-0.005227,1398.94,19916009400
2012-11-28,0.00748,0.007182,0.00511,0.004772,0.007856,1409.93,20060199000
2012-11-29,0.005426,0.00498,0.008573,0.008425,0.00427,1415.95,20139163500
2012-11-30,0.000275,0.000265,0.000934,0.000901,0.000162,1416.18,20159782500
2012-12-03,-0.004218,-0.004295,-0.002069,-0.002236,-0.004745,1409.46,20060033900
2012-12-04,-0.001279,-0.001371,-0.001109,-0.001161,-0.00171,1407.05,20031006000
2012-12-05,0.001758,0.001404,-0.000019,-0.000275,0.001585,1409.28,20059722000
2012-12-06,0.002846,0.00234,0.000757,0.000448,0.003307,1413.94,20106762800
2012-12-07,0.002528,0.002463,0.001168,0.001127,0.002921,1418.07,20162414000
2012-12-10,0.001535,0.001427,0.002706,0.002594,0.000338,1418.55,20191466300
2012-12-11,0.006159,0.006137,0.007321,0.007206,0.006549,1427.84,20312388900
2012-12-12,0.000256,-0.000093,-0.000299,-0.000931,0.000448,1428.48,20311463200
2012-12-13,-0.005875,-0.0062,-0.00408,-0.004505,-0.006321,1419.45,20187049800
2012-12-14,-0.003092,-0.003183,0.000863,0.000757,-0.004135,1413.58,20123025000
2012-12-17,0.010188,0.01016,0.006517,0.006348,0.011871,1430.36,20324896200
2012-12-18,0.01113,0.010846,0.009526,0.00905,0.011487,1446.79,20546344600
2012-12-19,-0.004648,-0.004835,0.000914,0.000447,-0.007589,1435.81,20446981000
2012-12-20,0.004896,0.004663,0.004202,0.004035,0.005488,1443.69,20542366700
2012-12-21,-0.008495,-0.008643,-0.00563,-0.006072,-0.009379,1430.15,20365174300
2012-12-24,-0.002209,-0.002401,-0.002533,-0.003032,-0.00244,1426.66,20308516000
2012-12-26,-0.004966,-0.005065,-0.003251,-0.003441,-0.004787,1419.83,20205478800
2012-12-27,-0.000687,-0.00093,-0.001767,-0.002331,-0.001218,1418.1,20186179300
2012-12-28,-0.009281,-0.009398,-0.004132,-0.004243,-0.01105,1402.43,19994406200
2012-12-31,0.016438,0.016433,0.014969,0.014957,0.016942,1426.19,20371276800
2013-01-02,0.025017,0.024853,0.024129,0.024095,0.025403,1462.42,20877785800
2013-01-03,-0.001911,-0.001913,0.000471,0.000456,-0.002086,1459.37,20838463400
2013-01-04,0.005656,0.005655,0.007408,0.007403,0.004865,1466.47,20956845300
2013-01-07,-0.002557,-0.002559,-0.000448,-0.000452,-0.003123,1461.89,20903654900
2013-01-08,-0.00221,-0.00243,-0.000524,-0.000547,-0.003242,1457.15,20849636300
2013-01-09,0.003406,0.003394,0.005273,0.005259,0.002656,1461.02,20919815700
2013-01-10,0.006795,0.006787,0.003862,0.003818,0.007597,1472.12,21061784300
2013-01-11,0.000244,0.000148,0.000797,0.00062,-0.000048,1472.05,21065046600
2013-01-14,-0.00035,-0.000353,0.00045,0.000439,-0.000931,1470.68,21056166300
2013-01-15,0.00196,0.001942,0.001921,0.001872,0.001129,1472.34,21097134000
2013-01-16,-0.000739,-0.000821,-0.001481,-0.001536,0.000197,1472.63,21080015200
2013-01-17,0.005936,0.005921,0.006769,0.006745,0.005643,1480.94,21208781200
2013-01-18,0.002943,0.002929,0.002363,0.002357,0.003403,1485.98,21277247600
2013-01-22,0.005185,0.005109,0.00615,0.0061,0.004428,1492.56,21385323500
2013-01-23,0.000285,0.000262,-0.000764,-0.000793,0.001507,1494.81,21389905200
2013-01-24,0.00064,0.000613,0.001533,0.00151,0.000007,1494.82,21402972300
2013-01-25,0.005256,0.005254,0.002828,0.002817,0.005445,1502.96,21517214000
2013-01-28,-0.001315,-0.00134,0.000423,0.000399,-0.00185,1500.18,21488761700
2013-01-29,0.003636,0.003527,0.002765,0.002696,0.005106,1507.84,21566509900
2013-01-30,-0.003848,-0.004076,-0.004865,-0.004937,-0.0039,1501.96,21473951100
2013-01-31,-0.000822,-0.000875,0.002893,0.002841,-0.002563,1498.11,21498045500
2013-02-01,0.0093,0.009231,0.008245,0.00816,0.010053,1513.17,21697812700
2013-02-04,-0.011046,-0.011075,-0.009364,-0.009387,-0.011539,1495.71,21470950200
2013-02-05,0.009256,0.009122,0.007102,0.007036,0.010416,1511.29,21665675700
2013-02-06,0.001293,0.001167,0.002338,0.002261,0.000549,1512.12,21691346300
2013-02-07,-0.00212,-0.002414,-0.002393,-0.002495,-0.001805,1509.39,21638816600
2013-02-08,0.005394,0.005386,0.003945,0.003908,0.005658,1517.93,21754368900
2013-02-11,-0.001003,-0.00105,-0.000183,-0.000209,-0.000606,1517.01,21730976000
2013-02-12,0.002193,0.002146,0.003532,0.003477,0.001595,1519.43,21778074600
2013-02-13,0.001391,0.001027,0.001443,0.001107,0.000592,1520.33,21798354300
2013-02-14,0.000864,0.000738,0.001613,0.001495,0.000691,1521.38,21811529500
2013-02-15,-0.002011,-0.002098,-0.001715,-0.001758,-0.001045,1519.79,21767102200
2013-02-19,0.006962,0.006815,0.006199,0.006107,0.007337,1530.94,21914053000
2013-02-20,-0.013334,-0.01338,-0.013073,-0.013123,-0.012404,1511.95,21621284800
2013-02-21,-0.007072,-0.00724,-0.007335,-0.007363,-0.006303,1502.42,21462332500
2013-02-22,0.008671,0.008577,0.007518,0.00751,0.008773,1515.6,21645476700
2013-02-25,-0.017175,-0.017192,-0.014094,-0.01411,-0.01831,1487.85,21273325900
2013-02-26,0.00566,0.005534,0.003625,0.003545,0.006109,1496.94,21376846600
2013-02-27,0.012284,0.012086,0.00746,0.007339,0.012726,1515.99,21635842400
2013-02-28,-0.000631,-0.000691,-0.00009,-0.000139,-0.000864,1514.68,21598238600
2013-03-01,0.001753,0.0017,0.001691,0.001483,0.002324,1518.2,21636075600
2013-03-04,0.003651,0.003635,0.001139,0.001122,0.004611,1525.2,21714188200
2013-03-05,0.009197,0.009158,0.00727,0.00725,0.009566,1539.79,21915136500
2013-03-06,0.001659,0.001457,0.00295,0.002844,0.001085,1541.46,21947350200
2013-03-07,0.00233,0.002232,0.004182,0.004062,0.001816,1544.26,21998533200
2013-03-08,0.004901,0.004817,0.006155,0.006138,0.004481,1551.18,22104710300
2013-03-11,0.002697,0.00263,0.002128,0.002097,0.003249,1556.22,22162622600
2013-03-12,-0.001932,-0.001989,-0.001493,-0.00158,-0.002403,1552.48,22123449800
2013-03-13,0.000806,0.000451,0.000158,-0.00026,0.001314,1554.52,22134035700
2013-03-14,0.005967,0.005926,0.004858,0.00476,0.005603,1563.23,22264841600
2013-03-15,-0.001518,-0.001575,-0.001282,-0.00138,-0.001618,1560.7,22229030500
2013-03-18,-0.005331,-0.005381,-0.00269,-0.002769,-0.00551,1552.1,22110280400
2013-03-19,-0.002926,-0.002967,-0.003544,-0.003625,-0.002423,1548.34,22045204700
2013-03-20,0.007254,0.007241,0.006508,0.006444,0.006697,1558.71,22205449900
2013-03-21,-0.007567,-0.007593,-0.00443,-0.004485,-0.008282,1545.8,22037633500
2013-03-22,0.005845,0.005807,0.003328,0.003252,0.007174,1556.89,22167405300
2013-03-25,-0.003073,-0.003119,-0.001587,-0.001641,-0.00334,1551.69,22098630200
2013-03-26,0.007304,0.006977,0.00335,0.003096,0.007785,1563.77,22254454200
2013-03-27,-0.000119,-0.000207,0.000679,0.000606,-0.000588,1562.85,22250242800
2013-03-28,0.004056,0.004013,0.002923,0.002894,0.004057,1569.19,22382137100
2013-04-01,-0.005396,-0.005494,-0.007797,-0.007894,-0.004474,1562.17,22255745900
2013-04-02,0.002712,0.002704,-0.002178,-0.002201,0.005172,1570.25,22316035700
2013-04-03,-0.011868,-0.011997,-0.011644,-0.011712,-0.010546,1553.69,22048199500
2013-04-04,0.003827,0.003782,0.003704,0.003681,0.004048,1559.98,22132004900
2013-04-05,-0.003524,-0.003533,-0.001037,-0.001045,-0.004295,1553.28,22053420100
2013-04-08,0.006645,0.00643,0.004411,0.004374,0.006303,1563.07,22195812900
2013-04-09,0.003706,0.003683,0.002604,0.002542,0.003544,1568.61,22277327400
2013-04-10,0.011627,0.011575,0.011377,0.011312,0.012189,1587.73,22535997900
2013-04-11,0.003196,0.003109,0.00117,0.000978,0.003552,1593.37,22606061900
2013-04-12,-0.003784,-0.003816,-0.003929,-0.003961,-0.002837,1588.85,22521965700
2013-04-15,-0.025613,-0.025621,-0.02734,-0.027361,-0.022966,1552.36,21942579400
2013-04-16,0.014665,0.014662,0.011702,0.011676,0.014307,1574.57,22264169200
2013-04-17,-0.0147,-0.014739,-0.013782,-0.013861,-0.014328,1552.01,21934285400
2013-04-18,-0.005694,-0.005721,-0.002351,-0.002377,-0.006701,1541.61,21815849100
2013-04-19,0.009367,0.009329,0.008028,0.007982,0.008848,1555.25,22023153900
2013-04-22,0.004279,0.004263,0.003041,0.003005,0.004662,1562.5,22117187400
2013-04-23,0.010151,0.010108,0.010404,0.010391,0.010419,1578.78,22340621300
2013-04-24,0.002181,0.002091,0.004624,0.004598,0.000006,1578.79,22387538000
2013-04-25,0.00495,0.00489,0.006175,0.006126,0.004035,1585.16,22497449500
2013-04-26,-0.002479,-0.002572,-0.002953,-0.003039,-0.001842,1582.24,22440509000
2013-04-29,0.007375,0.007324,0.006471,0.006424,0.007186,1593.61,22605148700
2013-04-30,0.004142,0.00413,0.003917,0.003885,0.002485,1597.57,22706376500
2013-05-01,-0.010615,-0.01077,-0.013124,-0.013293,-0.009308,1582.7,22459531100
2013-05-02,0.00949,0.00938,0.009199,0.00909,0.009408,1597.59,22676607800
2013-05-03,0.010408,0.010315,0.010755,0.010709,0.010535,1614.42,22911147700
2013-05-06,0.002568,0.002489,0.003997,0.003924,0.001908,1617.5,22968933700
2013-05-07,0.005139,0.005086,0.004118,0.004073,0.00523,1625.96,23079783600
2013-05-08,0.005025,0.004643,0.004602,0.004489,0.004139,1632.69,23187443700
2013-05-09,-0.00369,-0.00401,-0.002673,-0.002762,-0.003687,1626.67,23102364900
2013-05-10,0.00468,0.004642,0.005393,0.005364,0.004322,1633.7,23210220900
2013-05-13,-0.000627,-0.000738,-0.000792,-0.001038,0.000043,1633.77,23193341200
2013-05-14,0.009357,0.009188,0.006823,0.006739,0.010142,1650.34,23406841300
2013-05-15,0.003947,0.003727,0.00177,0.001651,0.005114,1658.78,23494137400
2013-05-16,-0.004598,-0.004648,-0.002447,-0.002546,-0.00501,1650.47,23387029700
2013-05-17,0.009403,0.009379,0.006531,0.006489,0.0103,1667.47,23607749500
2013-05-20,0.000649,0.000621,0.004955,0.004918,-0.000708,1666.29,23621785800
2013-05-21,0.001601,0.001557,0.001466,0.001413,0.001722,1669.16,23660929400
2013-05-22,-0.009647,-0.009744,-0.010059,-0.010172,-0.008274,1655.35,23431501500
2013-05-23,-0.002447,-0.002542,-0.000151,-0.000181,-0.002924,1650.51,23375497800
2013-05-24,-0.00103,-0.001096,-0.00035,-0.000375,-0.000551,1649.6,23351677300
2013-05-28,0.006315,0.006298,0.006506,0.006483,0.006341,1660.06,23498867000
2013-05-29,-0.006976,-0.007138,-0.006971,-0.007107,-0.007048,1648.36,23331203400
2013-05-30,0.004207,0.004042,0.005389,0.005314,0.00367,1654.41,23425822800
2013-05-31,-0.013576,-0.013604,-0.009492,-0.009533,-0.014307,1630.74,23132876500
2013-06-03,0.004644,0.004543,0.002565,0.002465,0.005936,1640.42,23237182000
2013-06-04,-0.005567,-0.005595,-0.004488,-0.004501,-0.005511,1631.38,23110384500
2013-06-05,-0.013406,-0.013607,-0.010458,-0.010618,-0.01378,1608.9,22796218600
2013-06-06,0.008986,0.008869,0.00773,0.007676,0.00849,1622.56,22999331000
2013-06-07,0.011396,0.011369,0.00533,0.005288,0.012832,1643.38,23260321700
2013-06-10,0.000186,0.00012,0.002916,0.002845,-0.000347,1642.81,23225995300
2013-06-11,-0.010898,-0.010925,-0.00947,-0.009582,-0.010153,1626.13,22980364900
2013-06-12,-0.008142,-0.008499,-0.006721,-0.007216,-0.00837,1612.52,22786626200
2013-06-13,0.015067,0.014956,0.011588,0.011501,0.014784,1636.36,23128664400
2013-06-14,-0.005384,-0.005399,-0.004604,-0.004649,-0.005885,1626.73,23002874200
2013-06-17,0.007199,0.007189,0.005131,0.005119,0.007567,1639.04,23168621100
2013-06-18,0.007364,0.007323,0.006078,0.00599,0.007791,1651.81,23338692700
2013-06-19,-0.013411,-0.013431,-0.009639,-0.009747,-0.013851,1628.93,23025009700
2013-06-20,-0.025763,-0.025864,-0.023687,-0.023715,-0.02501,1588.19,22435337600
2013-06-21,0.001447,0.001359,0.002747,0.002466,0.00267,1592.43,22467209000
2013-06-24,-0.012357,-0.012456,-0.014795,-0.014937,-0.012145,1573.09,22188090000
2013-06-25,0.01033,0.010242,0.009985,0.009877,0.009497,1588.03,22414108800
2013-06-26,0.008929,0.008629,0.005207,0.004852,0.00959,1603.26,22609700000
2013-06-27,0.008128,0.007923,0.011708,0.011424,0.0062,1613.2,22795409500
2013-06-28,-0.002811,-0.002857,0.001627,0.001533,-0.00429,1606.28,22725174200
2013-07-01,0.006719,0.006616,0.009141,0.009039,0.005404,1614.96,22875962600
2013-07-02,-0.001413,-0.001584,-0.002919,-0.002982,-0.000545,1614.08,22834714700
2013-07-03,0.000409,0.000399,-0.0001,-0.00013,0.000824,1615.41,22843584400
2013-07-05,0.009046,0.009009,0.005947,0.005934,0.010202,1631.89,23050865600
2013-07-08,0.005168,0.004969,0.003698,0.003661,0.005252,1640.46,23165210900
2013-07-09,0.007728,0.007704,0.00576,0.005704,0.00723,1652.32,23343757700
2013-07-10,0.000631,0.000559,0.00277,0.002691,0.000182,1652.62,23353665600
2013-07-11,0.014622,0.01448,0.012997,0.012768,0.013554,1675.02,23670170500
2013-07-12,0.002473,0.002466,0.001028,0.001018,0.003087,1680.19,23751976200
2013-07-15,0.002326,0.002314,0.005546,0.00549,0.001375,1682.5,23806972300
2013-07-16,-0.003794,-0.003798,-0.001546,-0.001572,-0.003709,1676.26,23717159200
2013-07-17,0.003004,0.002925,0.003696,0.003633,0.002774,1680.91,23788465200
2013-07-18,0.005474,0.0054,0.00497,0.004945,0.005033,1689.37,23917372400
2013-07-19,0.001493,0.001467,0.000552,0.000538,0.00161,1692.09,23955689800
2013-07-22,0.002804,0.002782,0.004195,0.004138,0.002033,1695.53,24022036900
2013-07-23,-0.001168,-0.001207,0.002073,0.002058,-0.001852,1692.39,23994113100
2013-07-24,-0.004922,-0.004938,-0.005985,-0.006001,-0.003811,1685.94,23876511100
2013-07-25,0.00397,0.003936,0.005521,0.005473,0.002556,1690.25,23971475400
2013-07-26,0.000137,0.000129,-0.001511,-0.001533,0.000828,1691.65,23975662600
2013-07-29,-0.003761,-0.003879,-0.003816,-0.003891,-0.003736,1685.33,23883832100
2013-07-30,0.000403,0.000343,0.000284,0.000215,0.000374,1685.96,23892279700
2013-07-31,0.000198,0.000065,0.00175,0.001701,-0.000136,1685.73,23900327800
2013-08-01,0.012272,0.012131,0.009356,0.009211,0.012541,1706.87,24199151300
2013-08-02,0.00133,0.001297,0.000912,0.000872,0.00164,1709.67,24233703900
2013-08-05,-0.000735,-0.00085,0.001899,0.001823,-0.00148,1707.14,24213202900
2013-08-06,-0.006574,-0.006607,-0.00618,-0.006211,-0.005723,1697.37,24052998800
2013-08-07,-0.00452,-0.004805,-0.005628,-0.005699,-0.003806,1690.91,23938183000
2013-08-08,0.005444,0.005251,0.005406,0.005252,0.003885,1697.48,24066658700
